review_id,data,facility_id,facility_type,province,room,service,location,price,food_and_beverage,amenities,cleanliness,transportation,policy,others
3871,phục vụ tốt nhân viên thảo linh đồ ăn ngon không gian đẹp,novotel_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
10175,đây là 1 villa cũng khá nhỏ ấm cúng nhưng mình thấy các công ty đến đây để đi team building khá nhiều phòng mình ở trong khu khách sạn không ở khu villa nhưng phòng villa thì khá rộng có 3 phòng ngủ có hồ bơi nhỏ riêng có bếp riêng nhìn chung là rất ổn nhé còn phòng khu khách sạn thì cũng đc không có gì quá đặc sắc hôm đấy mình cũng thấy có 1 con kiến ba khoang trong phòng nên là mn có mở cửa thì nên để ý nên đi dép trong phòng không gian villa từ hồ bơi khu sử dụng services của villa cũng khá nhỏ nhưng hôm mình đi không có quá nhiều khách nên nhìn chung là tạm ổn đồ ăn ở đây khẩu phần nhiều kinh khủng đa phần là các món ăn dành cho kiểu ăn uống gia đình nhiều hơn cafe ở đây cũng có khu cafe giá từ 6070k mà đặc điểm chung là khá ngọt nên mn lưu ý ở villa đi ra phía sau sẽ tới biển nhưng mình thấy mn cũng đến chụp hình là chủ yếu không thấy ai tắm biển mấy,le_palmier,resort,ho_chi_minh,2,0,0,0,2,1,-1,0,0,1
19812,khách sạn mới ý tưởng thiết kế tuyệt vời thái độ nhân viên tốt phòng mới nhỏ loại phòng bữa sáng trung bình,wink,hotel,ho_chi_minh,1,2,0,0,0,0,0,0,0,0
2908,bữa ăn sang trọng nhà hàng black vinegar lầu 1 nhân viên phục vụ duyên trúc thuận châu phục vụ nhiệt tình lần ăn recommend quay lại lần 2,new_world,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
10293,một resort tuy nhỏ nhưng cực kỳ thân thiện thân thiện với môi trường với khách hàng cây cối ở đây được chăm sóc rất tỉ mỉ không khí trong lành mình đi đúng dịp sinh nhật con gái được resort tặng cho cái bánh kem nhỏ xinh xắn các bạn nv chú bảo vệ cực kỳ chu đáo vui vẻ cả gđ mình đã có một chuyến đi rất thú vị cảm ơn trân trọng tình cảm của mọi người hẹn gặp lại le palmier lần nữa,le_palmier,resort,ho_chi_minh,0,2,2,0,0,0,0,0,0,2
16914,có thể nhìn cảnh đẹp sài gòn,caravelle,hotel,ho_chi_minh,0,0,2,0,0,0,0,0,0,0
11731,dịch vụ tốt nhân viên nhiệt tình món nhà hàng đa dạng món âu cocktail nhà hàng ngon,palace_long_hai,resort,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
5994,cảm ơn triết thông bình lầu quầy bar dịch vụ tốt quay,sofitel,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
15444,chỗ ở phải đặt trước rất khó đặt chỗ,becamex,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,-1,0
19326,dịch vụ thân thiện bữa sáng tuyệt vời sự đa dạng của các loại mì gạo đặc biệt ấn tượng cho phép tôi trải nghiệm trọn vẹn hương vị địa phương,signature_m,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
4416,tuyệt vời không gian đẹp đồ ăn ngon,park_hyatt_sai_gon,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
17798,đẳng cấp sang trọng,continental,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
17368,khách sạn gần nhà hát thành phố vị trí tốt khách sạn có từ năm một nghìn tám trăm tám mươi phòng ngủ rộng rãi thích hợp gia đình,continental,hotel,ho_chi_minh,2,0,2,0,0,0,0,0,0,0
16698,khách sạn đẹp dịch vụ tốt,caravelle,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,1
10010,"hồ bơi rất nhiều, đa dạng và lớn, bãi biển sạch và có thể đón bình minh tuyệt đẹp, nhà hàng giá hơi cao, món ăn tạm ổn, buffet sáng cuối tuần khá đông nhưng vẫn đa dạng món, ăn ổn, điểm trừ là hành lang luôn ướt, phòng luôn ẩm ẩm và có mùi mốc vì cũ, cơ sở vật chất hơi cũ, tuy nhiên phòng rộng và có thêm giường, nếu nói về giá cả thì khá ổn, cần cải thiện việc hành lang ẩm ướt vì khách ở đây bơi nhiều",lan_rung,resort,ho_chi_minh,1,0,2,0,-1,2,-1,0,0,0
11301,book phòng đến trễ không check out chưa đến giờ tính phí nhận phòng lễ tân ngồi hướng dẫn không nhiệt tình dẫn phòng nhà ống biết đường hỏi lễ tân phòng đặt báo giờ nhận trễ phòng sạch phòng cát bụi mùi ẩm mốc ngủ ống cống không cách âm không sạch bỏ triệu đáng dịch vụ phòng tệ,new_wave,resort,ho_chi_minh,-2,-2,0,-1,0,0,-2,0,-1,-2
16963,đứa nhân viên khinh thường khách hàng ngoại hình không ra gì còn tỏ vẻ cứ tưởng là sao,continental,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,0
3950,tiêu chuẩn novotel phòng ốc hồ bơi rooftop bar buffet sáng ok trừ sao gửi xe bảo vệ hầm vô tư chửi thề không nơi làm việc check-in nhân viên đồng phục trưởng nhóm đứng nói chuyện đùa giỡn ồn ào mất trật tự,novotel_sai_gon,hotel,ho_chi_minh,2,0,0,0,2,2,0,-1,0,-1
20221,tuyệt vời.,wink,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
13341,sóng tình ca vang đất trời thị trấn ven biển nhỏ công chúa thủy tề không ngây thơ không đội mũ ngọc trai điểm nhấn gu thời trang đậm chất công chúa thủy tề hóa cô gái xinh blink blink váy lấp lánh nước mắt nàng trong suốt biểu tượng tự do yêu sống mơ ước truyền cảm hứng âm nhạc lễ hội âm nhạc sôi động bãi biển lan rừng biển xanh cát trắng mắt nàng công chúa yêu biển rừng yêu lan rừng nghe biển núi bạt ngàn xin tấm vé chụp chung nàng hòa bình yêu thương tự do đẹp cuộc đời ban tặng nghe nhạc đắm không gian âm nhạc ngoài trời thả nhịp sống tự do ngày lễ thống nhất miền nam lan rừng tạo phiên bản mắt nàng công chúa thủy tề thời bốn điểm không kỷ niệm tình yêu tự do đoàn tụ không quên lòng biển trái tim tuyệt vời,tran_chau,resort,ho_chi_minh,0,0,2,0,0,0,0,0,0,2
2073,đẳng cấp sang trọng đồ ăn chưa ngon tươi ngồi ăn nghe nhạc du dương thú vị,lotte,hotel,ho_chi_minh,0,0,0,0,-1,0,0,0,0,2
5823,buffet sheraton tuyệt vời món ngon sạch,sheraton,hotel,ho_chi_minh,0,0,0,0,2,0,2,0,0,2
19172,từ lúc mình bước vào khách sạn mình đã cảm nhận được sự chào đón nhiệt tình của những bạn nhân viên ở đây không những vậy các bạn còn chu đáo đánh thức mình dậy vì buổi sáng có cuộc họp quan trọng mình sẽ quay lại đây vào ngày không xa,signature_m,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
19208,địa điểm thuận tiện gần trung tâm phòng ốc sạch sẽ thoáng mát dịch vụ tốt đồ ăn ngon,signature_m,hotel,ho_chi_minh,2,2,2,0,2,0,2,0,0,0
3514,đồ ăn ngon phục vụ nhiệt tình thắng l phương duyên minh dễ thương tiếp tục trải nghiệm gia đình,nikko_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
11008,khách sạn đẹp nhân viên thân thiện nhiều hoạt động gia đình trẻ em xe đạp chiếu phim ngoài trời khu vườn nhỏ gà dê thỏ rùa cá giá cao khách sạn sao khu vực xung quanh,melia,resort,ho_chi_minh,2,2,0,-1,0,1,0,1,0,2
16850,phục vụ tốt giá hợp lý,caravelle,hotel,ho_chi_minh,0,2,0,1,0,0,0,0,0,0
13943,địa điểm nghỉ dưỡng cuối tuần thử chất lượng dịch vụ thích đồ ăn nhà hàng không ấn tượng không gian rộng cạnh bể bơi thấy biển lọc nước biển bể bơi sảnh lễ tân rộng bàn chờ khách trà nhài thơm rộng rãi phù hợp gia đình bé nhỏ recommend,vietsovpetro,resort,ho_chi_minh,0,2,2,0,1,2,0,0,0,2
17196,đồ ăn ngon giá cả hợp lý chị chủ quán rất nhiệt tình đáng yêu sẽ quay lại vào ngày không xa tích cực,continental,hotel,ho_chi_minh,0,2,0,1,2,0,0,0,0,0
7965,trải nghiệm dịch vụ massage angsana spa hài lòng phục vụ treatment thư giãn thoải mái hana snow,angsana,resort,ho_chi_minh,0,2,0,0,0,2,0,0,0,2
5087,nhân viên khách sạn lễ độ tài xế chở khách gọi điện thoại gửi xe khách tập đoàn phong thái,reverie,hotel,ho_chi_minh,0,2,0,0,0,0,0,2,0,2
7483,meeting phòng họp rộng rãi không gian sang trọng tea break recommend tổ chức sự kiện,saigon_prince,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
18003,"khách sạn này thật kỳ diệu! chúng tôi mơ ước được ở lại đó mỗi lần ghé thăm việt nam, và lần này chúng tôi đã thực hiện điều đó một cách vui vẻ. phòng deluxe nhìn ra nhà hát opera rất rộng rãi, thoáng mát và đúng như ảnh chụp. phòng rất sạch sẽ và bộ đồ giường rất thoải mái. khách sạn được xây dựng từ năm 1880 và rõ ràng không giống với tất cả những khách sạn hiện đại, xa lạ này. ở đó, chúng tôi cảm nhận được một bầu không khí đặc biệt, có lẽ là do lịch sử chung của chúng tôi và tất cả những bài viết chúng tôi đã đọc về lịch sử của khách sạn continental. chúng tôi được cô duyên và quản lý đón tiếp rất nồng hậu, cả hai đều tươi cười và chuyên nghiệp, nói tiếng pháp tốt. hai người đàn ông (nhân viên khuân vác, nhân viên gác cửa, nhân viên khuân vác?) rất nhiệt tình và sẵn sàng hỗ trợ. nhà hàng dễ chịu, và chúng tôi luôn được phục vụ tốt (món ăn việt nam tuyệt vời và được trình bày đẹp mắt). người quản lý và hai cô gái trẻ phục vụ chúng tôi mỗi lần đều thân thiện, chuyên nghiệp và kiên nhẫn mặc dù chúng tôi gặp khó khăn khi nói tiếng anh. bữa sáng trên sân hiên thật tuyệt vời. tất nhiên, vị trí của khách sạn thật kỳ diệu. chúng tôi sẽ quay lại. cảm ơn tất cả các nhân viên.",continental,hotel,ho_chi_minh,2,2,2,0,2,0,2,0,0,2
14218,biển không tắm phòng hồ bơi ổn,vietsovpetro,resort,ho_chi_minh,1,0,-2,0,0,2,0,0,0,-2
767,khách sạn ổn vị trí tốt bữa sáng ngon nhân viên thịnh vy hữu ích dễ chịu nhân viên lễ tân steven hữu ích vui vẻ,dai_nam_boutique,hotel,ho_chi_minh,0,2,2,0,2,0,0,0,0,0
14018,khu nghỉ dưỡng bãi biển đẹp xanh cách xa thành phố không ồn ào phòng nội thất gỗ đẹp cũ,vietsovpetro,resort,ho_chi_minh,-1,0,2,0,0,0,0,0,0,0
3783,nhân viên thân thiện món ăn ngon anh khoa bích trân thân thiện nhiệt tình,novotel_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
17243,vẻ đẹp rực rỡ về đêm thành phố lấp lánh ánh đèn kiêu sa tòa nhà cổ kính nguy nga tựa nàng thiếu nữ ngọc ngà đắm say nhân bữa tiệc đầu năm khách sạn lịch sử nổi tiếng continental,continental,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,1
9337,chuyến đi ý nghĩa gia đình tuyệt vời đầy đủ dịch vụ bữa sáng hợp khẩu vị gia đình bữa tối nhà hàng nhi tư vấn nhiệt tình gia đình chú cảm ơn con,ibis,resort,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
19178,đây là nơi mình thật sự thấy thư giãn vị trí vô cùng thuận tiện không gian đẹp yên tĩnh ấm cúng đồ ăn ngon vừa miệng trình bày đẹp mắt nhân viên thì cực kỳ dễ thương luôn nhẹ nhàng hỗ trợ nhiệt tình dịch vụ chu đáo mọi thứ đều chỉn chu là nơi nghỉ ngơi lý tưởng,signature_m,hotel,ho_chi_minh,0,2,2,0,2,0,0,0,0,2
10703,dịch vụ tốt mọi thứ tốt nhân viên thân thiện vui vẻ cảm ơn chị nhung house keeping vui vẻ hỗ trợ nhiệt tình,mecure,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
17936,"chúng tôi ở đó một đêm. phòng ốc khá tốt, nhưng phòng tắm và bồn tắm nằm chung trong một căn hộ. để đến thang máy, chúng tôi phải đi cầu thang bộ, điều này không thuận tiện cho việc mang vác hành lý. biển báo và chỉ dẫn cần được cải thiện vì khá khó tìm phòng ở tầng hai nếu không có nhân viên hỗ trợ. sẽ tốt hơn nếu có bảng chỉ dẫn rõ ràng cho tất cả các phòng ở tầng một, đặt ngay trước cửa ra thang máy. dịch vụ tuyệt vời.",continental,hotel,ho_chi_minh,1,2,0,0,0,-1,0,-1,0,0
10466,phòng đẹp dịch vụ đầy đủ tiện nghi bãi biển riêng rất đẹp phòng thoáng mát sạch sẽ gia đình tôi rất thích sẽ ghé lại lần tới bạn chi lễ tân rất nhiệt tình hỗ trợ gia đình chúng tôi trong quá trình lưu trú,mecure,resort,ho_chi_minh,2,2,2,0,0,0,2,0,0,2
2861,vị trí đẹp dễ tìm gần nhiều địa điểm du lịch nhân viên dễ thương thân thiện phòng đẹp cơ sở vật chất mới đầy đủ phòng hướng view hồ bơi chiều hơi nắng thoáng không che chắn hài lòng,new_world,hotel,ho_chi_minh,2,2,2,0,0,2,0,0,0,2
1222,tuyệt vời,equatorial,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
14910,khách sạn vị trí thuận tiện dịch vụ chu đáo phòng ốc thoải mái bữa sáng ổn,mira,hotel,ho_chi_minh,2,2,2,0,0,0,0,0,0,0
4865,tuyệt vời giá cả hợp lý ở lâu dài chuyến du lịch công tác ok,pullman,hotel,ho_chi_minh,0,0,0,-1,0,0,0,0,0,2
12394,nhân viên lễ tân thân thiện mọi người bận áo dài đẹp cường hồ bơi thân thiện vui vẻ nhiệt tình dịp quay lại kỳ nghỉ,pullman,hotel,ho_chi_minh,0,2,0,0,0,1,0,0,0,2
19409,rất tốt nhân viên rất thân thiện phòng rộng và sáng sủa tóm lại là rất đáng để giới thiệu tích cực,signature_m,hotel,ho_chi_minh,2,2,0,0,0,0,0,0,0,0
12508,đón tiếp khách kém chuyên nghiệp khách vào trời mưa to mà không có một nhân viên nào che mưa cho khách ba bốn người lễ tân đứng im nhìn,rex,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,-2
4925,khách sạn sao tuyệt vời cách phục vụ lẫn vật chất,pullman,hotel,ho_chi_minh,0,2,0,0,0,2,0,0,0,2
4533,cho sao khá công tâm buffet tối thứ sáu chủ nhật tôm hùm giá khoảng triệu sau thuế book qua facebook giảm tôm hùm ổn buffet không đòi hỏi tươi nhân viên dễ thương hữu ích,pullman,hotel,ho_chi_minh,0,2,0,-1,2,0,0,0,0,2
17233,mình từng dự tiệc cưới điểm tốt sang trọng ngoài ra chưa thấy gì đặc sắc gửi xe máy hết mười lăm nghìn,continental,hotel,ho_chi_minh,0,0,0,-1,0,0,0,-1,0,1
1673,long take care tốt hài lòng,hilton,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,0
14706,quan cảnh bình thường tạm ổn,mira,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,0
12635,khách sạn chuyên cho thuê phòng và tổ chức tiệc building,rex,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
14959,được,mira,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,0
4056,bếp vũ thân thiện tiêu chuẩn sao khác tuyệt,novotel_sai_gon,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
6953,sang trọng giá phải chăng vị trí,windsor,hotel,ho_chi_minh,0,0,2,2,0,0,0,0,0,2
13099,nhà hàng tạm được bãi biển đẹp sạch,tran_chau,resort,ho_chi_minh,0,0,2,0,1,0,2,0,0,0
10001,"đằng phòng như condotel, cái tiện thành khách sạn, trong phòng có bếp, tủ bếp này nọ, nhưng ghi rõ hàng mẫu, không sử dụng, làm cho diện tích phòng bị thu hẹp, phòng tắm, nhà vệ sinh chật và không hợp lý, hồ bơi nước ngọt rất dơ, hồ bơi nước mặn tốt hơn một tí, bãi biển riêng, nhiều đá tảng, sạch, không rác, nhân viên cứu hộ luôn có mặt, buffet sáng siêu dở và cực kỳ ít món, chỗ chơi cho trẻ em sơ sài và không được chăm sóc, nói chung không xứng với giá tiền",lan_rung,resort,ho_chi_minh,-2,0,2,-1,-2,-2,-2,0,0,0
18101,lần đầu đến khách sạn này mình rất hài lòng về khách sạn ở đây rất sang trọng và lịch sự tầm nhìn đẹp sạch sẽ nụ cười của nhân viên làm nổi bật cho sự chuyên nghiệp và thân thiện cho tiêu chuẩn năm sao,landmark,hotel,ho_chi_minh,0,2,2,0,0,0,2,0,0,2
10468,mặc dù mùa mưa hơi buồn tuy nhiên được nhân viên lễ tân hỗ trợ nhận phòng sớm nhiệt tình hướng dẫn che dù về tới phòng sẽ quay lại vào dịp khác khi thời tiết đẹp hơn,mecure,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
15066,món ăn tuyệt vời tích cực,becamex,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,0
11954,khách sạn mới đẹp phục vụ tận tình buffet sáng đa dạng,premier_pearl,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
12792,khách sạn tầm trung với mức giá tầm trung cao phòng ốc đơn giản máy lạnh khá yếu xây tám tầng với quy mô số lượng khách khá lớn nhưng chỉ có hai thang máy nhỏ chứa được sáu tám người tóm lại mọi thứ trung hòa chỗ không tốt đã có chỗ tốt bù lại bằng cách phòng sạch sẽ có máy sấy bình đun nước cà phê trà nước suối miễn phí mọi thứ dừng lại ở bình thường,sammy,hotel,ho_chi_minh,1,0,0,-1,0,1,2,0,0,0
16503,khách sạn lâu đời có sảnh cafe lounge ngồi thoải mái phù hợp tiếp khách giá 98k,caravelle,hotel,ho_chi_minh,0,0,0,1,2,2,0,0,0,0
10238,khách sạn sạch sẽ phòng rộng rãi sạch sẽ đồ ăn sáng ok nước bể bơi chưa sạch lắm,le_palmier,resort,ho_chi_minh,2,0,0,0,1,-1,2,0,0,0
15677,không có lối vào cho xe đón trả khách,ibis_airport,hotel,ho_chi_minh,0,0,0,0,0,0,0,-2,0,0
12843,dễ thương,sammy,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
18980,tuyệt vời phòng đẹp sạch sẽ đáng để trải nghiệm,muong_thanh_grand,hotel,ho_chi_minh,2,0,0,0,0,0,2,0,0,2
9488,đã ở nhiều lần một chiếc khách sạn xinh xắn tại vũng tàu điểm cộng vị trí trung tâm thiết kế trẻ hiện đại phòng xinh hơi nhỏ một chút lễ tân phục vụ bình thường ăn sáng ổn nhiều món nhà hàng rộng ngồi cảm giác thoải mái,ibis,resort,ho_chi_minh,1,1,2,0,2,0,0,0,0,2
15892,có chỗ sạc điện cho xe vinfast nhưng xe điện không được đậu dưới hầm khách sạn phòng ốc đẹp view đẹp hồ bơi rất đẹp giá cuối tuần chưa đến 100 đô la đêm,la_vela,hotel,ho_chi_minh,2,0,0,1,0,2,2,-1,0,2
12401,trải nghiệm pullman tệ phòng ốc cũ kỹ mùi khó chịu ra giường không thay mùi ẩm mốc nhân viên dọn phòng tự tiện mở cửa phòng treo bảng không làm phiền vợ thay đồ nhân viên mở cửa không xin lỗi giờ check out mười hai giờ mười một giờ nhân viên phòng đuổi khách thức ăn sáng cực kỳ tệ cà phê cà phê gói rẻ tiền không xứng đáng tiêu chuẩn năm sao nước hồ bơi dơ không nhân viên trực thường xuyên,pullman,hotel,ho_chi_minh,-2,-2,0,0,-2,-1,-2,0,0,-2
4318,trang trí đẹp sang trọng thức ăn ngon trình bày bắt mắt phục vụ chuyên nghiệp dễ thương phù hợp cuộc hẹn quan trọng,park_hyatt_sai_gon,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
9981,"phòng thiết kế theo kiểu châu Âu rất đẹp, nhân viên phục vụ chuyên nghiệp, xứng đáng năm sao, hẹn gặp lại tuần sau",lan_rung,resort,ho_chi_minh,2,2,0,0,0,0,0,0,0,0
18478,2 vợ chồng mình vừa trải nghiệm buffet tối ở mai house mình được trực tiếp bạn nhân viên nữ tên là khánh hỗ trợ chỗ ngồi oder thêm các món ăn như tôm hùm cua khâu phục vụ rất chu đáo tận tình không gian ở đây sang trọng ấm cúng đồ ăn rất nhiều đa dạng bắt mắt hôm nay cũng là sinh nhật chồng mình nhà hàng có tặng cho mình một chiếc bánh kem nhỏ xinh nữa nói chung là một bữa tối tuyệt vời mình sẽ quay lại lần sau nè mọi người đến trải nghiệm thử nha,mai_house,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,2
7386,nhân viên dịch vụ tuyệt vời khách sạn chăm sóc khách hàng tốt dầu gội phù hợp hy vọng phòng trang bị loại dầu gội,des_art,hotel,ho_chi_minh,0,2,0,0,0,-1,0,0,0,2
5520,khách sạn sang trọng phù hợp tiệc lớn hội nghị hội thảo quan trọng,rex,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
859,lễ tân thân thiện nhà hàng tung garden lầu 1 buffet dimsum ngon menu đa dạng giá tương đối ổn,eastin_grand_hotel,hotel,ho_chi_minh,0,2,0,0,2,0,0,0,0,0
13605,nhà mình ở 2 ngày 1 đêm gồm 3 người lớn và 2 bé nhỏ nhận phòng thứ 6 và trả phòng thứ 7. trong 2 ngày ở đây mình thấy các bạn nhân viên phục vụ rất chuyên nghiệp và thân thiện. lúc nào cũng vui vẻ hòa nhã một trải nghiệm tuyệt vời. chắc chắn mình sẽ quay lại. xin cảm ơn vias hotel,vias,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
4440,khách sạn sang trọng chuẩn sao giá cao uống ly cà phê gần,park_hyatt_sai_gon,hotel,ho_chi_minh,0,0,0,-1,0,0,0,0,0,2
9034,dịch vụ tốt nhân viên lễ tân duy ngân phục vụ nhiệt tình chu đáo,hotram_beach_boutique,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
7876,sử dụng dịch vụ gội đầu cao cấp spa nhân viên chăm sóc nhiệt tình chu đáo book hanna gội tác phong chuyên nghiệp chiều khách đáng trải nghiệm,angsana,resort,ho_chi_minh,0,2,0,0,0,2,0,0,0,2
596,vị trí trung tâm quận 1 gần trung tâm xe bus chợ bến thành,dai_nam_boutique,hotel,ho_chi_minh,0,0,2,0,0,0,0,0,0,0
14365,vui,ciatadines,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
8805,phòng sang xịn mịn mát mẻ phù hợp để nghỉ dưỡng cùng gia đình hoặc tụ tập cùng bạn bè,Fleur de Lys,resort,ho_chi_minh,2,0,0,0,0,0,0,0,0,2
7800,angsana spa phục vụ tốt tuyết thân thiện vui vẻ,angsana,resort,ho_chi_minh,0,2,0,0,0,2,0,0,0,2
9187,nhiều không gian đẹp yên tĩnh nơi nghỉ dưỡng bãi biển đẹp mang hài lòng gia đình,hotram_beach_boutique,resort,ho_chi_minh,0,0,2,0,0,0,2,0,0,2
10971,khu nghỉ dưỡng sang trọng cô vui khu vui chơi chu đáo tích cực,melia,resort,ho_chi_minh,0,2,0,0,0,1,0,0,0,2
9747,liên hệ đặt shuttle service mấy lần chờ confirm mail gọi lại nhân viên đổ lỗi không giải quyết,imperial,resort,ho_chi_minh,0,-2,0,0,0,0,0,-2,-2,-2
16214,View tuyệt vời tại Q1!,bay,hotel,ho_chi_minh,0,0,2,0,0,0,0,0,0,0
1952,ăn 2 lần lần đầu buffet trưa món hải sản ngon lần thứ 2 công ty tổ chức party hồ bơi khách sạn view đẹp thức ăn ngon nhân viên nhiệt tình,lotte,hotel,ho_chi_minh,0,2,2,0,2,2,0,0,0,2
9121,biển không đẹp nước không trong hải sản tươi nhiều loại giá bình dân đến thời gian rảnh dịp hè,hotram_beach_boutique,resort,ho_chi_minh,0,0,-1,1,2,0,0,0,0,2
16006,thái độ nhân viên không tốt vừa ra khỏi phòng quên mất số bao nhiêu bình thường đi các khách sạn khác đều phân chia chứng minh nhân dân rõ ràng có kêu lễ tân gọi phòng check thì nhận thái độ không mong muốn lễ tân quầy phải có trách nhiệm giải thích hoặc nói như thế nào thỏa đáng chứ không phải nói phòng cả ngàn phòng biết đường đâu gọi,la_vela,hotel,ho_chi_minh,0,-2,0,0,0,0,0,0,0,0
14746,mồi ngon rượu ngon,mira,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,0
15459,thế thôi,becamex,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,0
6945,món ăn tương đối ok đẹp sang trọng,windsor,hotel,ho_chi_minh,0,0,0,0,2,0,0,0,0,2
9966,"mọi thứ có vẻ ổn, ngoài dịch vụ, nói khách đi nghỉ dưỡng cùng gia đình mà không cho mang một thiết bị âm thanh nào dù là để gia đình nghe nhạc giải trí",lan_rung,resort,ho_chi_minh,0,-1,0,0,0,0,0,0,-1,0
7831,thích không gian hồ bơi lớn nhỏ sạch sẽ thoáng nhân viên thân thiện,angsana,resort,ho_chi_minh,0,2,0,0,0,2,2,0,0,2
2514,địa điểm sang trọng sân khấu đẹp hiện đại màn hình trình chiếu đỉnh cao nước uống không lợ,jw_marriott,hotel,ho_chi_minh,0,0,0,0,0,2,0,0,0,2
6733,ok,windsor,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
5560,trải nghiệm sự kiện tệ nhân viên bảo vệ láo thẻ căn cước thẻ ra vào sự kiện note số thẻ gây khó chịu trễ thời gian thi công,sheraton,hotel,ho_chi_minh,0,-1,0,0,0,0,0,0,0,-1
20144,một địa điểm lý tưởng để tổ chức các workshop.,renaissance,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
7861,nhân viên nhiệt tình thân thiện dịp quay lại lần nữa,angsana,resort,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
17553,khách sạn kiến trúc pháp đẹp,continental,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
11028,ngày trải nghiệm melia hồ tràm tuyệt vời dinner ngon nhân viên dịch vụ xe đạp niềm nở,melia,resort,ho_chi_minh,0,2,0,0,2,0,0,1,0,2
4701,thích cách phục vụ nhân viên nhiệt tình chu đáo,pullman,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
17537,khách sạn sang trọng nhân viên thái độ kém,continental,hotel,ho_chi_minh,0,-1,0,0,0,0,0,0,0,2
2234,không gian nội thất đẹp phục vụ chu đáo,lotte,hotel,ho_chi_minh,0,2,0,0,0,0,0,0,0,2
11243,công ty kỳ nghỉ hè phòng sạch ăn ngon tổ chức team building thuận tiện quay lại,new_wave,resort,ho_chi_minh,2,2,0,0,2,0,2,0,0,2
10297,khách sạn ok được free up hạng phòng nhưng do kế bên đang thi công nên hơi ồn nhân viên siêu dễ thương thân thiện hỗ trợ hết mình đồ ăn ở resort ngon cả món tây và món việt mình đi giữa tuần nên vắng khách cuối tuần lượng khách đông,le_palmier,resort,ho_chi_minh,2,2,-1,0,2,0,0,0,0,2
19716,tôi luôn ở đây mỗi khi đi công tác giá cả vị trí và bữa sáng đều rất ổn cửa phòng tắm và nhà vệ sinh nằm cạnh nhau nên nước thường bắn lên sàn nhà vệ sinh,wink,hotel,ho_chi_minh,0,0,2,1,2,0,0,0,0,-1
7957,khách sạn đẹp yên tĩnh nhân viên nhiệt tình trải nghiệm massage spa ly phục vụ hài lòng bất ngờ chuyên nghiệp tay nghề cao quay lại dịp hè gia đình,angsana,resort,ho_chi_minh,2,2,0,0,0,2,0,0,0,2
1177,khách sạn 5 sao khu vực quận 5 xưa casino nhỏ tầng hầm khách nước ngoài,equatorial,hotel,ho_chi_minh,0,0,0,0,0,2,0,0,0,0
14462,khách sạn nhà hàng ổn,marriot,hotel,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
13956,tuyệt,vietsovpetro,resort,ho_chi_minh,0,0,0,0,0,0,0,0,0,2
